ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17.0,0,26.0,1,3,5,12,2,0,0,0,0,0,0,3,11,0,40,40,1.73,0,1,968.0,20,0,48.4,5,0.05,Store,Meat,Inactive
8584,1952,Phd,Together,85431.0,0,0,2013-06-08,54,376,53,462,120.5,53,53.0,1,2,7,7,0,0,0,0,0,0,0,3,11,0,73,73,1.06,0,1,1117.5,16,0,69.84375,2,0.0625,Catalog,Meat,Moderately Active
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0.0,0,0.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,58,58,0.28,1,2,24.0,4,0,6.0,7,0.25,Store,Wine,Moderately Active
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0.0,0,0.0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,70,70,1.66,2,3,252.0,11,0,22.90909090909091,12,0.45454545454545453,Store,Wine,Highly Active
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7.0,5,17.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0,40,40,1.83,1,2,165.0,8,0,20.625,11,0.5,Store,Meat,Inactive
164,1977,Phd,Married,28973.0,0,0,2012-10-13,59,206,0,46,3.0,2,12.0,2,5,1,5,8,0,0,0,0,0,0,3,11,0,48,48,1.71,0,1,269.0,11,0,24.454545454545453,13,0.18181818181818182,Web,Wine,Moderately Active
10477,1973,Phd,Together,39435.0,1,0,2013-08-06,16,71,0,18,0.0,0,13.0,1,3,1,2,7,0,0,0,0,0,0,3,11,0,52,52,0.9,1,2,102.0,6,0,17.0,10,0.16666666666666666,Web,Wine,Highly Active
2681,1984,2N Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,120.5,81,29.0,1,2,3,13,1,0,0,0,0,0,0,3,11,0,41,41,0.91,0,1,435.5,18,0,24.194444444444443,3,0.05555555555555555,Store,Fish,Highly Active
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11.0,10,15.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,46,46,1.53,1,2,47.0,5,0,9.4,8,0.4,Store,Gold,Inactive
5283,1976,Phd,Single,42473.0,1,1,2014-02-17,72,93,1,21,0.0,4,25.0,3,2,1,4,5,0,0,0,0,0,0,3,11,0,49,49,0.36,2,3,144.0,7,0,20.571428571428573,7,0.42857142857142855,Store,Wine,Inactive
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,81,168,36.0,46,30.0,1,9,4,10,6,0,0,0,0,0,0,3,11,0,57,57,1.71,0,1,1281.0,23,0,55.69565217391305,15,0.043478260869565216,Store,Wine,Inactive
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34.0,26,17.0,2,11,2,10,7,0,0,0,0,0,0,3,11,0,66,66,0.58,1,2,917.0,23,0,39.869565217391305,18,0.08695652173913043,Web,Wine,Inactive
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8.0,3,15.0,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,54,1.49,2,3,318.0,12,0,26.5,13,0.4166666666666667,Web,Wine,Highly Active
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0.0,9,31.0,4,5,1,4,8,0,0,0,0,0,0,3,11,0,58,58,1.65,2,3,253.0,10,0,25.3,13,0.4,Web,Wine,Highly Active
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11.0,8,69.0,5,6,3,6,6,0,0,0,0,0,0,3,11,0,52,52,1.77,1,2,502.0,15,0,33.46666666666667,12,0.3333333333333333,Web,Wine,Highly Active
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12.0,1,30.0,1,2,0,4,6,0,0,0,0,0,0,3,11,0,42,42,0.55,1,2,119.0,6,0,19.833333333333332,8,0.16666666666666666,Store,Wine,Moderately Active
1513,1979,2N Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,120.5,81,126.5,13,2,2,12,8,0,0,0,0,0,0,3,11,0,46,46,1.83,2,3,1077.0,16,0,67.3125,10,0.8125,Store,Wine,Inactive
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,81,292,23.0,35,79.0,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,46,0.65,1,2,935.0,23,0,40.65217391304348,9,0.043478260869565216,Store,Wine,Moderately Active
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12.0,8,17.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,75,0.9,2,3,76.0,6,0,12.666666666666666,7,0.5,Store,Wine,Highly Active
9150,1963,Phd,Single,48918.0,1,1,2014-04-12,21,52,0,9,0.0,0,1.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,62,0.21,2,3,62.0,5,0,12.4,5,0.4,Store,Wine,Highly Active
7960,1962,2N Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,120.5,25,100.0,1,3,9,13,1,0,0,1,0,0,0,3,11,0,63,63,0.87,0,1,1351.5,25,1,54.06,4,0.04,Store,Wine,Inactive
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11.0,4,8.0,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49,49,0.39,1,2,84.0,6,0,14.0,8,0.16666666666666666,Store,Wine,Inactive
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10.0,1,67.0,5,3,3,3,6,1,0,0,0,0,0,3,11,0,73,73,0.96,2,3,255.0,9,1,28.333333333333332,9,0.5555555555555556,Web,Wine,Inactive
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0.0,2,20.0,1,1,1,2,6,0,0,0,0,0,0,3,11,0,65,65,1.04,2,3,43.0,4,0,10.75,7,0.25,Store,Gold,Moderately Active
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0.0,45,52.0,1,3,2,8,3,0,0,0,0,0,0,3,11,0,70,70,0.74,1,2,398.0,13,0,30.615384615384617,6,0.07692307692307693,Store,Wine,Highly Active
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3.0,2,9.0,2,3,0,3,6,0,0,0,0,0,0,3,11,0,48,48,0.2,1,2,76.0,6,0,12.666666666666666,9,0.3333333333333333,Web,Meat,Inactive
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11.0,44,17.0,2,6,3,4,4,0,0,0,1,0,0,3,11,0,61,61,0.06,2,3,902.0,13,1,69.38461538461539,10,0.15384615384615385,Web,Wine,Inactive
762,1981,2N Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,120.5,14,56.0,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,44,0.16,1,2,685.5,20,0,34.275,11,0.05,Store,Wine,Highly Active
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,120.5,38,126.5,2,7,7,10,3,0,0,0,0,0,0,3,11,0,49,49,0.01,1,2,1055.0,24,0,43.958333333333336,10,0.08333333333333333,Store,Wine,Inactive
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,556,120.5,37,37.0,1,10,5,13,6,0,0,1,0,0,0,3,11,0,51,51,1.71,1,2,1823.5,28,1,65.125,16,0.03571428571428571,Store,Wine,Inactive
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0.0,4,36.0,2,3,1,4,5,0,0,0,0,0,0,3,11,0,74,74,1.17,2,3,185.0,8,0,23.125,8,0.25,Store,Wine,Inactive
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4.0,15,39.0,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,59,1.28,2,3,433.0,14,0,30.928571428571427,12,0.6428571428571429,Store,Wine,Highly Active
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0.0,0,11.0,2,1,1,2,7,1,0,0,0,0,0,3,11,0,74,74,0.47,2,3,34.0,4,1,8.5,8,0.5,Store,Wine,Inactive
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0.0,24,82.0,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,67,1.06,1,2,907.0,22,0,41.22727272727273,10,0.22727272727272727,Store,Wine,Highly Active
6237,1966,Phd,Single,7144.0,0,2,2013-12-07,92,81,4,33,5.0,2,126.5,0,23,1,1,0,0,0,0,0,0,0,3,11,0,59,59,0.56,2,3,251.5,25,0,10.06,23,0.0,Web,Gold,Inactive
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10.0,6,10.0,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,61,1.07,2,3,44.0,6,0,7.333333333333333,7,0.6666666666666666,Store,Wine,Inactive
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,556,120.5,23,17.0,1,4,6,6,1,0,0,0,0,0,0,3,11,1,69,69,0.17,0,1,1059.5,16,0,66.21875,5,0.0625,Catalog,Meat,Highly Active
1990,1974,Phd,Single,63159.0,0,0,2012-11-05,74,965,34,556,89.0,81,37.0,1,3,5,8,3,1,0,0,0,0,0,3,11,0,51,51,1.65,0,1,1762.0,16,1,110.125,6,0.0625,Store,Wine,Inactive
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0.0,0,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,59,1.73,2,3,40.0,4,0,10.0,9,0.5,Store,Wine,Moderately Active
269,1963,Phd,Single,46757.0,0,1,2012-11-16,71,777,30,163,0.0,51,122.0,6,4,4,7,9,0,0,0,0,0,0,3,11,0,62,62,1.62,1,2,1143.0,15,0,76.2,13,0.4,Store,Wine,Inactive
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23.0,62,17.0,1,4,3,6,1,0,0,0,1,0,0,3,11,0,56,56,0.0,0,1,914.0,13,1,70.3076923076923,5,0.07692307692307693,Store,Wine,Inactive
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,81,556,91.0,81,70.0,1,2,3,6,7,0,0,0,1,0,0,3,11,0,33,33,1.44,0,1,1317.0,11,1,119.72727272727273,9,0.09090909090909091,Store,Meat,Inactive
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,120.5,81,126.5,3,5,4,8,2,0,0,0,0,0,0,3,11,0,71,71,1.37,1,2,1228.0,17,0,72.23529411764706,7,0.17647058823529413,Store,Wine,Highly Active
2549,1983,Phd,Together,21840.0,1,0,2013-07-21,80,17,0,9,0.0,0,1.0,1,1,0,3,9,0,0,0,0,0,0,3,11,0,42,42,0.94,1,2,27.0,4,0,6.75,10,0.25,Store,Wine,Inactive
5782,1982,2N Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101.0,77,42.0,2,9,2,9,5,0,1,0,0,0,0,3,11,0,43,43,0.75,1,2,763.0,20,1,38.15,14,0.1,Web,Wine,Highly Active
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90.0,81,126.5,1,5,7,9,7,0,0,0,0,0,0,3,11,1,74,74,0.94,0,1,1246.5,21,0,59.357142857142854,12,0.047619047619047616,Store,Wine,Inactive
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12.0,14,34.0,3,6,2,8,5,0,0,0,0,0,0,3,11,0,69,69,0.83,2,3,525.0,16,0,32.8125,11,0.1875,Store,Wine,Inactive
8566,1961,Phd,Together,32583.0,1,1,2014-06-15,10,5,0,3,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,64,0.04,2,3,9.0,3,0,3.0,8,0.3333333333333333,Store,Wine,Highly Active
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80.0,35,61.0,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,63,0.23,1,2,953.0,13,1,73.3076923076923,9,0.23076923076923078,Web,Meat,Inactive
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0.0,0,3.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,54,0.71,2,3,68.0,5,0,13.6,9,0.4,Store,Wine,Highly Active
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4.0,4,12.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,54,0.73,2,3,131.0,7,0,18.714285714285715,8,0.42857142857142855,Store,Wine,Moderately Active
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,81,141,73.0,35,126.5,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,57,0.89,1,2,843.5,20,0,42.175,6,0.15,Store,Wine,Moderately Active
1440,1978,2N Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104.0,81,126.5,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,47,1.82,0,1,936.5,23,0,40.71739130434783,16,0.08695652173913043,Web,Wine,Inactive
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0.0,2,9.0,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,56,0.79,1,2,37.0,4,0,9.25,9,0.25,Store,Wine,Moderately Active
5441,1965,Phd,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8.0,3,50.0,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,60,0.84,1,2,388.0,13,0,29.846153846153847,10,0.15384615384615385,Store,Wine,Inactive
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,556,120.5,24,126.5,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,39,1.37,0,1,1152.0,15,0,76.8,6,0.06666666666666667,Catalog,Meat,Highly Active
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,81,556,39.0,0,92.0,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,67,1.1,0,1,1442.0,23,0,62.69565217391305,4,0.043478260869565216,Catalog,Wine,Inactive
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37.0,22,48.0,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,50,1.1,1,2,173.0,7,0,24.714285714285715,13,0.42857142857142855,Web,Gold,Highly Active
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16.0,9,9.0,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,38,0.72,1,2,99.0,7,0,14.142857142857142,13,0.2857142857142857,Web,Wine,Highly Active
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2.0,1,31.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,66,1.29,1,2,215.0,9,0,23.88888888888889,11,0.3333333333333333,Web,Wine,Highly Active
7129,1962,Phd,Married,54693.0,0,1,2013-02-17,72,686,17,142,23.0,26,35.0,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,63,1.36,1,2,929.0,23,0,40.391304347826086,12,0.34782608695652173,Store,Wine,Inactive
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12.0,7,34.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,51,0.28,1,2,219.0,9,0,24.333333333333332,11,0.3333333333333333,Web,Wine,Moderately Active
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13.0,13,22.0,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,48,0.8,2,3,174.0,8,0,21.75,6,0.5,Store,Wine,Highly Active
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4.0,0,3.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,47,1.55,2,3,92.0,6,0,15.333333333333334,7,0.5,Store,Wine,Highly Active
7849,1970,Phd,Married,80336.0,0,0,2013-09-09,12,209,19,456,120.5,81,66.0,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,55,0.8,0,1,951.5,24,0,39.645833333333336,3,0.041666666666666664,Store,Meat,Highly Active
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0.0,12,20.0,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,68,1.27,1,2,275.0,11,1,25.0,10,0.2727272727272727,Store,Wine,Moderately Active
9847,1955,2N Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20.0,0,126.5,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,70,1.9,1,2,521.5,14,0,37.25,13,0.14285714285714285,Web,Wine,Moderately Active
531,1954,Phd,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76.0,58,126.5,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,71,1.77,1,2,1612.5,22,0,73.29545454545455,14,0.5,Store,Wine,Moderately Active
9576,1982,Phd,Together,32313.0,1,0,2013-02-11,60,86,4,56,2.0,4,7.0,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,43,1.38,1,2,159.0,8,0,19.875,13,0.375,Web,Wine,Moderately Active
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,556,63.0,72,72.0,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,72,1.07,0,1,978.0,17,3,57.529411764705884,5,0.058823529411764705,Catalog,Meat,Inactive
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0.0,2,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,57,0.18,1,2,35.0,5,0,7.0,8,0.4,Store,Meat,Inactive
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37.0,57,85.0,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,68,0.83,0,1,1042.0,14,0,74.42857142857143,6,0.07142857142857142,Store,Meat,Inactive
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4.0,15,11.0,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,60,0.56,2,3,395.0,14,0,28.214285714285715,13,0.35714285714285715,Web,Wine,Moderately Active
7872,1975,Phd,Married,86836.0,0,0,2012-09-12,7,179,21,273,0.0,21,63.0,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,50,1.79,0,1,557.0,22,3,25.318181818181817,11,0.045454545454545456,Catalog,Meat,Highly Active
9931,1963,Phd,Married,4023.0,1,1,2014-06-23,29,5,0,1,1.0,1,1.0,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,62,0.02,2,3,9.0,0,0,0.0,19,0.0,Web,Wine,Highly Active
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13.0,4,16.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,35,0.97,0,1,69.0,5,0,13.8,9,0.2,Store,Meat,Highly Active
4609,1966,Phd,Married,57705.0,0,1,2014-01-11,14,383,0,53,6.0,4,40.0,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,59,0.46,1,2,486.0,15,0,32.4,14,0.2,Web,Wine,Highly Active
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6.0,1,9.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,37,0.4,1,2,34.0,4,0,8.5,9,0.5,Store,Gold,Inactive
4427,1995,2N Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,556,38.0,81,67.0,1,5,10,12,6,1,0,1,0,0,1,3,11,1,30,30,1.78,0,1,1305.0,27,2,48.333333333333336,11,0.037037037037037035,Store,Meat,Moderately Active
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3.0,1,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,50,1.11,1,2,13.0,3,0,4.333333333333333,9,0.3333333333333333,Store,Meat,Inactive
1168,1978,Phd,Married,72159.0,0,0,2012-10-29,62,322,53,556,34.0,40,53.0,1,4,6,10,2,0,0,0,0,0,0,3,11,0,47,47,1.66,0,1,1058.0,20,0,52.9,6,0.05,Store,Meat,Inactive
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,81,556,20.0,0,30.0,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,64,1.46,0,1,1226.0,13,0,94.3076923076923,7,0.07692307692307693,Catalog,Meat,Highly Active
10163,1984,Phd,Single,82733.0,0,0,2013-09-10,28,712,50,420,65.0,38,38.0,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,41,0.8,0,1,1323.0,19,0,69.63157894736842,12,0.05263157894736842,Web,Wine,Highly Active
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0.0,12,12.0,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,54,0.88,1,2,1217.0,28,2,43.464285714285715,16,0.14285714285714285,Web,Wine,Inactive
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3.0,5,13.0,1,2,0,4,6,0,0,0,0,0,0,3,11,0,74,74,1.61,3,4,103.0,6,0,17.166666666666668,8,0.16666666666666666,Store,Wine,Inactive
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6.0,2,18.0,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,49,0.99,0,1,84.0,6,0,14.0,9,0.16666666666666666,Store,Wine,Inactive
9029,1972,Phd,Married,70116.0,0,0,2013-01-26,73,707,44,556,95.0,58,29.0,1,2,8,12,1,0,0,0,0,0,0,3,11,0,53,53,1.42,0,1,1489.0,22,0,67.68181818181819,3,0.045454545454545456,Store,Wine,Inactive
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6.0,24,97.0,2,8,1,7,7,0,0,0,0,0,0,3,11,0,40,40,1.78,1,2,581.0,16,0,36.3125,15,0.125,Web,Meat,Moderately Active
1459,1966,Phd,Married,69063.0,0,1,2012-11-07,16,666,35,124,69.0,8,26.0,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,59,1.64,1,2,928.0,13,0,71.38461538461539,8,0.07692307692307693,Web,Wine,Highly Active
10241,1975,2N Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6.0,2,6.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,50,0.54,0,1,14.0,3,0,4.666666666666667,7,0.3333333333333333,Store,Fish,Highly Active
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55.0,30,27.0,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,46,0.89,1,2,424.0,14,0,30.285714285714285,8,0.07142857142857142,Store,Wine,Moderately Active
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103.0,81,53.0,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,54,0.71,1,2,953.0,13,0,73.3076923076923,7,0.07692307692307693,Web,Wine,Inactive
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,120.5,29,95.0,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,43,1.63,0,1,1551.5,19,1,81.65789473684211,10,0.05263157894736842,Store,Wine,Highly Active
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15.0,0,59.0,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,52,1.72,2,3,656.0,18,1,36.44444444444444,15,0.6111111111111112,Web,Wine,Highly Active
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4.0,2,8.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,57,0.81,2,3,55.0,6,0,9.166666666666666,7,0.5,Store,Wine,Inactive
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3.0,0,2.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,41,0.13,1,2,20.0,4,0,5.0,7,0.25,Store,Meat,Moderately Active
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8.0,3,20.0,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,54,1.74,1,2,367.0,13,0,28.23076923076923,19,0.3076923076923077,Web,Wine,Highly Active
2186,1977,2N Cycle,Together,82326.0,0,0,2014-03-10,30,938,81,556,120.5,81,126.5,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,48,0.3,0,1,1903.0,21,3,90.61904761904762,7,0.047619047619047616,Catalog,Wine,Highly Active
3286,1967,Phd,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2.0,2,8.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,58,0.33,1,2,42.0,5,0,8.4,8,0.4,Store,Meat,Inactive
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,81,153,120.5,81,57.0,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,61,1.05,1,2,904.5,24,0,37.6875,11,0.08333333333333333,Store,Wine,Inactive
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0.0,0,8.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,53,0.2,2,3,48.0,5,0,9.6,8,0.4,Store,Wine,Inactive
6715,1948,Phd,Single,60200.0,0,1,2013-01-02,3,502,19,132,0.0,6,26.0,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,77,1.49,1,2,685.0,19,0,36.05263157894737,12,0.3157894736842105,Store,Wine,Highly Active
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3.0,5,0.0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,73,73,0.19,1,2,39.0,4,0,9.75,3,0.25,Store,Wine,Inactive
9612,1987,2N Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4.0,8,16.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,38,0.39,0,1,43.0,4,0,10.75,8,0.25,Store,Gold,Highly Active
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108.0,81,126.5,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,66,1.87,0,1,729.5,18,0,40.52777777777778,18,0.16666666666666666,Web,Meat,Highly Active
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,81,445,120.5,81,126.5,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,67,0.44,0,1,1261.0,19,1,66.36842105263158,4,0.05263157894736842,Store,Meat,Moderately Active
1570,1951,Phd,Together,69702.0,0,1,2013-02-19,8,664,9,240,50.0,19,57.0,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,74,1.36,1,2,1039.0,24,0,43.291666666666664,11,0.08333333333333333,Store,Wine,Highly Active
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60.0,46,46.0,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,50,0.96,1,2,1596.0,23,0,69.3913043478261,13,0.13043478260869565,Store,Wine,Inactive
3074,1984,Phd,Married,70643.0,0,0,2012-10-15,66,1218,81,304,23.0,81,33.0,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,41,1.7,0,1,1740.0,17,0,102.3529411764706,11,0.058823529411764705,Catalog,Wine,Inactive
